,Intercept,country[T.US]
y617,1.2537766809268699e-131,1.5632375516499334e-07
y618,9.077519028213743e-144,5.934438203324067e-10
y619,0.5209348666318805,0.5209348666318805
y620,1.955887209777729e-138,8.392560232868162e-09
y621,5.129041097389293e-147,5.623865164286472e-10
y622,2.2547294703264388e-127,1.65693940188742e-07
y623,4.1125778392129484e-144,3.0695759053346615e-09
y624,1.49063709994436e-144,3.4622280833745334e-09
y625,5.616792213958539e-140,6.13034465721044e-11
y626,2.7115475645000085e-146,6.392376481368053e-11
y627,1.5165852213101718e-144,5.629813400053608e-10
y628,2.480846249986757e-116,1.4288330209997647e-05
y629,3.3906719886253694e-123,2.3456428764275766e-08
y630,1.0670347319745684e-149,5.31117011229931e-11
y631,7.753214951867515e-139,1.3923393968248198e-09
y632,3.405102431872081e-106,8.352572447004428e-08
y633,4.255127403028957e-61,0.005315599911915516
y634,5.403277100934885e-146,3.004137879389788e-11
y635,1.3351618239462295e-132,2.2577403488912434e-08
y636,8.333627647441964e-92,4.655921192199565e-05
y637,1.4393439150849928e-146,1.6359198259997676e-10
y638,1.0943569763199905e-124,1.0957886732269062e-08
y639,1.0766771497930907e-144,2.9073698067349874e-10
y640,3.6750743131222855e-148,1.2967106983217058e-11
y641,0.892241034042306,0.892241034042306
y642,4.0636006388985272e-84,0.00010279409945006142
y643,1.827863735263848e-143,3.1144976849639405e-11
y644,3.1646130035605327e-136,9.171049995726876e-08
y645,6.243593848528479e-55,8.094787929516572e-08
y646,5.416229076321835e-90,6.8206549478522176e-06
y647,2.986728709218669e-144,1.2351881903579394e-09
y648,2.0554724402503546e-147,1.4226854090378077e-10
y649,4.659841756647882e-145,8.6177292277056e-10
y650,6.039701624024041e-139,2.2276589068958935e-09
y651,5.721949224376659e-146,8.313626849352787e-11
y652,1.8803477615922569e-121,5.833617423312909e-08
y653,1.0549923762703656e-137,2.3388089109059697e-08
y654,4.691835452261333e-139,3.4572338008626717e-10
y655,1.160842156682573e-130,1.4576274605923088e-07
y656,2.5079205596788448e-135,1.4427085654985767e-08
y657,5.816601294699631e-145,5.783248202006878e-10
y658,1.4445901195425436e-85,2.6651657838580854e-06
y659,7.6412922676926606e-149,6.574693768317147e-11
y660,4.120624341591876e-146,6.285612535913315e-10
y661,3.195634370679873e-145,2.623518125594559e-09
y662,0.35928399041546155,0.35928399041546155
y663,3.567396142199274e-148,2.1101544344462935e-11
y664,9.069875502597894e-144,2.6070506216702966e-10
y665,3.984501147472928e-143,1.0339243536147469e-10
y666,0.17045467364308337,0.17045467364308337
y667,8.367869630069915e-133,5.550541891967784e-09
y668,4.424655474480461e-137,2.7300502807378505e-08
y669,1.2761204328751167e-141,1.227846855887303e-10
y670,2.2346330167750373e-140,3.230590546956188e-10
y671,2.2831127722538423e-144,8.856213396067443e-11
