,Intercept,country[T.US]
y633,2.432444467177983e-34,0.3218275745894776
y634,2.5793226221925345e-55,0.713409892392181
y635,1.8207649513332347e-56,0.29291579290486963
y636,9.200213371003053e-49,0.7654085196991005
y637,7.296130530370542e-57,0.8023252112778745
y638,3.5997217725865125e-52,0.8268384141048443
y639,5.2471962374844055e-56,0.6016841445596544
y640,1.0468735262810315e-57,0.6011214574795944
y641,1.4604841603694532e-57,0.7082703978017537
y642,8.474815033685291e-42,0.21319461449588084
y643,7.487449746002963e-57,0.8256960957113818
y644,9.346138822668448e-56,0.8657077375534226
y645,1.334108175843627e-28,0.548613128721454
y646,3.5797780972144945e-48,0.07395276872818027
y647,2.8916179359456797e-56,0.9291010380426289
y648,4.807370046569316e-58,0.7830022655202215
y649,2.0612405454465048e-57,0.9814581295449175
y650,4.764889992984109e-56,0.6277818639951291
y651,2.531516883915813e-57,0.5923869368515983
y652,1.9237942430497514e-55,0.6278481135878076
y653,1.1809827026588999e-55,0.7620800394493324
y654,2.4840834907683517e-57,0.7493525889916379
y655,2.813964678896459e-54,0.3995990830084668
y656,8.936842435364281e-55,0.8425607409089522
y657,4.030935228595413e-58,0.9642133145312705
y658,7.749895351057234e-43,0.9876150974798901
y659,3.81139850895356e-57,0.7019963227919375
y660,2.652078911843726e-56,0.7515168431238339
y661,7.745468082146397e-56,0.36999434530368946
y662,0.6743936060128437,0.6706083326549959
y663,7.690369239423581e-57,0.8834469327729289
y664,3.9317838576971284e-56,0.9116323863484772
y665,2.8094380141395717e-56,0.8262604229604872
y666,0.5795608943579544,0.1495924859056794
y667,2.026860568440849e-53,0.8059413109187067
y668,7.348964030650769e-55,0.4354803096504811
y669,5.109912624173245e-57,0.9685669706238915
y670,5.773031207864365e-55,0.9377831973145507
y671,8.48915336747492e-55,0.8359556370448873
